,buy_price,buy_size,time,sell_price,sell_size,mid_price,spread
67,3998.0,54.0,6700,4007.0,54.0,4002.5,9.0
68,3998.0,59.0,6800,4007.0,59.0,4002.5,9.0
69,3998.0,55.0,6900,4007.0,55.0,4002.5,9.0
70,3997.0,44.0,7000,4006.0,44.0,4001.5,9.0
71,3998.0,54.0,7100,4007.0,54.0,4002.5,9.0
72,3998.0,45.0,7200,4007.0,45.0,4002.5,9.0
73,3998.0,60.0,7300,4007.0,60.0,4002.5,9.0
74,3999.0,58.0,7400,4008.0,58.0,4003.5,9.0
75,3998.0,49.0,7500,4007.0,49.0,4002.5,9.0
76,3998.0,57.0,7600,4007.0,57.0,4002.5,9.0
77,3997.0,45.0,7700,4006.0,45.0,4001.5,9.0
78,3996.0,45.0,7800,4005.0,45.0,4000.5,9.0
79,3996.0,51.0,7900,4005.0,51.0,4000.5,9.0
80,3996.0,48.0,8000,4005.0,48.0,4000.5,9.0
81,3996.0,58.0,8100,4005.0,58.0,4000.5,9.0
82,3996.0,59.0,8200,4005.0,59.0,4000.5,9.0
83,3996.0,51.0,8300,4005.0,51.0,4000.5,9.0
84,3997.0,55.0,8400,4006.0,55.0,4001.5,9.0
85,3997.0,52.0,8500,4006.0,52.0,4001.5,9.0
86,3995.0,59.0,8600,4004.0,59.0,3999.5,9.0
87,3994.0,40.0,8700,4003.0,40.0,3998.5,9.0
88,3995.0,57.0,8800,4004.0,57.0,3999.5,9.0
89,3996.0,44.0,8900,4005.0,44.0,4000.5,9.0
90,3996.0,47.0,9000,4005.0,47.0,4000.5,9.0
91,3995.0,44.0,9100,4004.0,44.0,3999.5,9.0
92,3995.0,44.0,9200,4004.0,44.0,3999.5,9.0
93,3995.0,52.0,9300,4004.0,52.0,3999.5,9.0
94,3994.0,55.0,9400,4003.0,55.0,3998.5,9.0
95,3993.0,50.0,9500,4002.0,50.0,3997.5,9.0
96,3994.0,46.0,9600,4003.0,46.0,3998.5,9.0
97,3994.0,59.0,9700,4003.0,59.0,3998.5,9.0
98,3993.0,54.0,9800,4002.0,54.0,3997.5,9.0
99,3994.0,56.0,9900,4003.0,56.0,3998.5,9.0
100,3993.0,51.0,10000,4002.0,51.0,3997.5,9.0
101,3993.0,55.0,10100,4002.0,55.0,3997.5,9.0
102,3993.0,40.0,10200,4002.0,40.0,3997.5,9.0
103,3993.0,50.0,10300,4002.0,50.0,3997.5,9.0
104,3992.0,55.0,10400,4001.0,55.0,3996.5,9.0
105,3993.0,40.0,10500,4002.0,40.0,3997.5,9.0
106,3993.0,51.0,10600,4002.0,51.0,3997.5,9.0
107,3993.0,53.0,10700,4002.0,53.0,3997.5,9.0
108,3993.0,47.0,10800,4002.0,47.0,3997.5,9.0
109,3993.0,60.0,10900,4002.0,60.0,3997.5,9.0
110,3993.0,40.0,11000,4002.0,40.0,3997.5,9.0
111,3993.0,60.0,11100,4002.0,60.0,3997.5,9.0
112,3994.0,56.0,11200,4003.0,56.0,3998.5,9.0
113,3993.0,50.0,11300,4002.0,50.0,3997.5,9.0
114,3994.0,40.0,11400,4003.0,40.0,3998.5,9.0
115,3994.0,47.0,11500,4003.0,47.0,3998.5,9.0
116,3994.0,49.0,11600,4003.0,49.0,3998.5,9.0
117,3994.0,43.0,11700,4003.0,43.0,3998.5,9.0
118,3993.0,45.0,11800,4002.0,45.0,3997.5,9.0
119,3992.0,57.0,11900,4001.0,57.0,3996.5,9.0
120,3992.0,40.0,12000,4001.0,40.0,3996.5,9.0
121,3992.0,54.0,12100,4001.0,54.0,3996.5,9.0
122,3993.0,45.0,12200,4002.0,45.0,3997.5,9.0
123,3993.0,54.0,12300,4002.0,54.0,3997.5,9.0
124,3992.0,40.0,12400,4001.0,40.0,3996.5,9.0
125,3992.0,41.0,12500,4001.0,41.0,3996.5,9.0
126,3992.0,53.0,12600,4001.0,53.0,3996.5,9.0
127,3992.0,50.0,12700,4001.0,50.0,3996.5,9.0
128,3992.0,41.0,12800,4001.0,41.0,3996.5,9.0
129,3993.0,42.0,12900,4002.0,42.0,3997.5,9.0
130,3993.0,41.0,13000,4002.0,41.0,3997.5,9.0
131,3992.0,53.0,13100,4001.0,53.0,3996.5,9.0
132,3992.0,53.0,13200,4001.0,53.0,3996.5,9.0
133,3992.0,50.0,13300,4001.0,50.0,3996.5,9.0
134,3992.0,47.0,13400,4001.0,47.0,3996.5,9.0
135,3993.0,58.0,13500,4002.0,58.0,3997.5,9.0
136,3992.0,57.0,13600,4001.0,57.0,3996.5,9.0
137,3992.0,58.0,13700,4001.0,58.0,3996.5,9.0
138,3992.0,47.0,13800,4001.0,47.0,3996.5,9.0
139,3993.0,58.0,13900,4002.0,58.0,3997.5,9.0
140,3993.0,60.0,14000,4002.0,60.0,3997.5,9.0
141,3993.0,43.0,14100,4002.0,43.0,3997.5,9.0
142,3992.0,57.0,14200,4001.0,57.0,3996.5,9.0
143,3993.0,48.0,14300,4002.0,48.0,3997.5,9.0
144,3992.0,44.0,14400,4001.0,44.0,3996.5,9.0
145,3992.0,49.0,14500,4001.0,49.0,3996.5,9.0
146,3992.0,41.0,14600,4001.0,41.0,3996.5,9.0
147,3992.0,42.0,14700,4001.0,42.0,3996.5,9.0
148,3993.0,49.0,14800,4002.0,49.0,3997.5,9.0
149,3993.0,42.0,14900,4002.0,42.0,3997.5,9.0
150,3992.0,46.0,15000,4001.0,46.0,3996.5,9.0
151,3992.0,54.0,15100,4001.0,54.0,3996.5,9.0
152,3992.0,52.0,15200,4001.0,52.0,3996.5,9.0
153,3992.0,53.0,15300,4001.0,53.0,3996.5,9.0
154,3991.0,53.0,15400,4000.0,53.0,3995.5,9.0
155,3990.0,45.0,15500,3999.0,45.0,3994.5,9.0
156,3989.0,44.0,15600,3998.0,44.0,3993.5,9.0
157,3990.0,46.0,15700,3999.0,46.0,3994.5,9.0
158,3991.0,55.0,15800,4000.0,55.0,3995.5,9.0
159,3991.0,48.0,15900,4000.0,48.0,3995.5,9.0
160,3990.0,59.0,16000,3999.0,59.0,3994.5,9.0
161,3990.0,58.0,16100,3999.0,58.0,3994.5,9.0
162,3991.0,52.0,16200,4000.0,52.0,3995.5,9.0
163,3991.0,50.0,16300,4000.0,50.0,3995.5,9.0
164,3991.0,52.0,16400,4000.0,52.0,3995.5,9.0
165,3990.0,56.0,16500,3999.0,56.0,3994.5,9.0
166,3990.0,45.0,16600,3999.0,45.0,3994.5,9.0
167,3989.0,55.0,16700,3998.0,55.0,3993.5,9.0
168,3989.0,46.0,16800,3998.0,46.0,3993.5,9.0
169,3989.0,59.0,16900,3997.0,59.0,3993.0,8.0
170,3989.0,54.0,17000,3998.0,54.0,3993.5,9.0
171,3988.0,42.0,17100,3997.0,42.0,3992.5,9.0
172,3988.0,59.0,17200,3997.0,59.0,3992.5,9.0
173,3988.0,50.0,17300,3997.0,50.0,3992.5,9.0
174,3989.0,53.0,17400,3998.0,53.0,3993.5,9.0
175,3989.0,58.0,17500,3998.0,58.0,3993.5,9.0
176,3989.0,52.0,17600,3998.0,52.0,3993.5,9.0
177,3990.0,40.0,17700,3999.0,40.0,3994.5,9.0
178,3989.0,57.0,17800,3998.0,57.0,3993.5,9.0
179,3989.0,40.0,17900,3998.0,40.0,3993.5,9.0
180,3988.0,52.0,18000,3997.0,52.0,3992.5,9.0
181,3988.0,53.0,18100,3997.0,53.0,3992.5,9.0
182,3988.0,55.0,18200,3997.0,55.0,3992.5,9.0
183,3988.0,40.0,18300,3997.0,40.0,3992.5,9.0
184,3989.0,42.0,18400,3998.0,42.0,3993.5,9.0
185,3989.0,54.0,18500,3998.0,54.0,3993.5,9.0
186,3989.0,42.0,18600,3998.0,42.0,3993.5,9.0
187,3989.0,48.0,18700,3998.0,48.0,3993.5,9.0
188,3989.0,56.0,18800,3998.0,56.0,3993.5,9.0
189,3990.0,51.0,18900,3999.0,51.0,3994.5,9.0
190,3989.0,41.0,19000,3998.0,41.0,3993.5,9.0
191,3989.0,46.0,19100,3998.0,46.0,3993.5,9.0
192,3989.0,41.0,19200,3998.0,41.0,3993.5,9.0
193,3988.0,42.0,19300,3997.0,42.0,3992.5,9.0
194,3989.0,59.0,19400,3998.0,59.0,3993.5,9.0
195,3988.0,45.0,19500,3997.0,45.0,3992.5,9.0
196,3988.0,40.0,19600,3997.0,40.0,3992.5,9.0
197,3988.0,40.0,19700,3997.0,40.0,3992.5,9.0
198,3988.0,45.0,19800,3997.0,45.0,3992.5,9.0
199,3988.0,60.0,19900,3997.0,60.0,3992.5,9.0
200,3988.0,46.0,20000,3997.0,46.0,3992.5,9.0
201,3988.0,47.0,20100,3997.0,47.0,3992.5,9.0
202,3988.0,44.0,20200,3997.0,44.0,3992.5,9.0
203,3988.0,59.0,20300,3997.0,59.0,3992.5,9.0
204,3988.0,42.0,20400,3997.0,42.0,3992.5,9.0
205,3988.0,58.0,20500,3997.0,58.0,3992.5,9.0
206,3987.0,44.0,20600,3996.0,44.0,3991.5,9.0
207,3987.0,56.0,20700,3996.0,56.0,3991.5,9.0
208,3987.0,55.0,20800,3996.0,55.0,3991.5,9.0
209,3987.0,43.0,20900,3996.0,43.0,3991.5,9.0
210,3987.0,45.0,21000,3996.0,45.0,3991.5,9.0
211,3987.0,41.0,21100,3996.0,41.0,3991.5,9.0
212,3988.0,51.0,21200,3997.0,51.0,3992.5,9.0
213,3988.0,51.0,21300,3997.0,51.0,3992.5,9.0
214,3988.0,56.0,21400,3997.0,56.0,3992.5,9.0
215,3989.0,45.0,21500,3998.0,45.0,3993.5,9.0
216,3989.0,48.0,21600,3998.0,48.0,3993.5,9.0
217,3988.0,40.0,21700,3997.0,40.0,3992.5,9.0
218,3988.0,56.0,21800,3997.0,56.0,3992.5,9.0
219,3987.0,54.0,21900,3996.0,54.0,3991.5,9.0
220,3987.0,45.0,22000,3996.0,45.0,3991.5,9.0
221,3988.0,57.0,22100,3997.0,57.0,3992.5,9.0
222,3988.0,48.0,22200,3997.0,48.0,3992.5,9.0
223,3988.0,46.0,22300,3997.0,46.0,3992.5,9.0
224,3988.0,43.0,22400,3997.0,43.0,3992.5,9.0
225,3988.0,44.0,22500,3997.0,44.0,3992.5,9.0
226,3988.0,41.0,22600,3997.0,41.0,3992.5,9.0
227,3987.0,51.0,22700,3996.0,51.0,3991.5,9.0
228,3986.0,40.0,22800,3995.0,40.0,3990.5,9.0
229,3986.0,57.0,22900,3995.0,57.0,3990.5,9.0
230,3986.0,43.0,23000,3995.0,43.0,3990.5,9.0
231,3985.0,53.0,23100,3994.0,53.0,3989.5,9.0
232,3986.0,42.0,23200,3995.0,42.0,3990.5,9.0
233,3985.0,45.0,23300,3994.0,45.0,3989.5,9.0
234,3985.0,47.0,23400,3994.0,47.0,3989.5,9.0
235,3985.0,56.0,23500,3994.0,56.0,3989.5,9.0
236,3986.0,59.0,23600,3995.0,59.0,3990.5,9.0
237,3986.0,55.0,23700,3995.0,55.0,3990.5,9.0
238,3986.0,56.0,23800,3995.0,56.0,3990.5,9.0
239,3986.0,46.0,23900,3995.0,46.0,3990.5,9.0
240,3986.0,47.0,24000,3995.0,47.0,3990.5,9.0
241,3986.0,43.0,24100,3995.0,43.0,3990.5,9.0
242,3986.0,51.0,24200,3995.0,51.0,3990.5,9.0
243,3987.0,56.0,24300,3996.0,56.0,3991.5,9.0
244,3987.0,51.0,24400,3996.0,51.0,3991.5,9.0
245,3986.0,54.0,24500,3995.0,54.0,3990.5,9.0
246,3986.0,46.0,24600,3995.0,46.0,3990.5,9.0
247,3986.0,57.0,24700,3995.0,57.0,3990.5,9.0
248,3986.0,43.0,24800,3995.0,43.0,3990.5,9.0
249,3986.0,43.0,24900,3995.0,43.0,3990.5,9.0
250,3986.0,48.0,25000,3995.0,48.0,3990.5,9.0
251,3986.0,58.0,25100,3995.0,58.0,3990.5,9.0
252,3987.0,41.0,25200,3996.0,41.0,3991.5,9.0
253,3986.0,50.0,25300,3995.0,50.0,3990.5,9.0
254,3986.0,50.0,25400,3995.0,50.0,3990.5,9.0
255,3985.0,49.0,25500,3994.0,49.0,3989.5,9.0
256,3985.0,40.0,25600,3994.0,40.0,3989.5,9.0
257,3984.0,47.0,25700,3993.0,47.0,3988.5,9.0
258,3984.0,48.0,25800,3993.0,48.0,3988.5,9.0
259,3983.0,47.0,25900,3992.0,47.0,3987.5,9.0
260,3983.0,54.0,26000,3992.0,54.0,3987.5,9.0
261,3983.0,56.0,26100,3992.0,56.0,3987.5,9.0
262,3983.0,40.0,26200,3992.0,40.0,3987.5,9.0
263,3983.0,51.0,26300,3992.0,51.0,3987.5,9.0
264,3983.0,55.0,26400,3992.0,55.0,3987.5,9.0
265,3983.0,41.0,26500,3992.0,41.0,3987.5,9.0
266,3983.0,40.0,26600,3992.0,40.0,3987.5,9.0
267,3983.0,57.0,26700,3992.0,57.0,3987.5,9.0
268,3982.0,41.0,26800,3991.0,41.0,3986.5,9.0
269,3982.0,44.0,26900,3991.0,44.0,3986.5,9.0
270,3982.0,57.0,27000,3991.0,57.0,3986.5,9.0
271,3983.0,41.0,27100,3992.0,41.0,3987.5,9.0
272,3983.0,58.0,27200,3992.0,58.0,3987.5,9.0
273,3983.0,53.0,27300,3992.0,53.0,3987.5,9.0
274,3983.0,57.0,27400,3992.0,57.0,3987.5,9.0
275,3983.0,50.0,27500,3992.0,50.0,3987.5,9.0
276,3983.0,55.0,27600,3992.0,55.0,3987.5,9.0
277,3982.0,56.0,27700,3991.0,56.0,3986.5,9.0
278,3982.0,56.0,27800,3991.0,56.0,3986.5,9.0
279,3982.0,60.0,27900,3991.0,60.0,3986.5,9.0
280,3982.0,59.0,28000,3991.0,59.0,3986.5,9.0
281,3982.0,56.0,28100,3991.0,56.0,3986.5,9.0
282,3982.0,53.0,28200,3991.0,53.0,3986.5,9.0
283,3981.0,50.0,28300,3990.0,50.0,3985.5,9.0
284,3981.0,46.0,28400,3990.0,46.0,3985.5,9.0
285,3982.0,45.0,28500,3991.0,45.0,3986.5,9.0
286,3982.0,43.0,28600,3991.0,43.0,3986.5,9.0
287,3982.0,53.0,28700,3991.0,53.0,3986.5,9.0
288,3982.0,55.0,28800,3991.0,55.0,3986.5,9.0
289,3982.0,55.0,28900,3991.0,55.0,3986.5,9.0
290,3982.0,54.0,29000,3991.0,54.0,3986.5,9.0
291,3982.0,55.0,29100,3991.0,55.0,3986.5,9.0
292,3982.0,50.0,29200,3991.0,50.0,3986.5,9.0
293,3982.0,54.0,29300,3991.0,54.0,3986.5,9.0
294,3982.0,52.0,29400,3991.0,52.0,3986.5,9.0
295,3982.0,41.0,29500,3991.0,41.0,3986.5,9.0
296,3982.0,44.0,29600,3991.0,44.0,3986.5,9.0
297,3982.0,42.0,29700,3991.0,42.0,3986.5,9.0
298,3982.0,41.0,29800,3991.0,41.0,3986.5,9.0
299,3982.0,49.0,29900,3991.0,49.0,3986.5,9.0
300,3983.0,55.0,30000,3992.0,55.0,3987.5,9.0
301,3983.0,50.0,30100,3992.0,50.0,3987.5,9.0
302,3984.0,41.0,30200,3993.0,41.0,3988.5,9.0
303,3983.0,51.0,30300,3992.0,51.0,3987.5,9.0
304,3982.0,54.0,30400,3991.0,54.0,3986.5,9.0
305,3982.0,58.0,30500,3991.0,58.0,3986.5,9.0
306,3982.0,43.0,30600,3991.0,43.0,3986.5,9.0
307,3982.0,41.0,30700,3991.0,41.0,3986.5,9.0
308,3981.0,56.0,30800,3990.0,56.0,3985.5,9.0
309,3981.0,48.0,30900,3990.0,48.0,3985.5,9.0
310,3982.0,43.0,31000,3991.0,43.0,3986.5,9.0
311,3982.0,59.0,31100,3991.0,59.0,3986.5,9.0
312,3982.0,46.0,31200,3991.0,46.0,3986.5,9.0
313,3982.0,47.0,31300,3991.0,47.0,3986.5,9.0
314,3982.0,46.0,31400,3991.0,46.0,3986.5,9.0
315,3983.0,55.0,31500,3992.0,55.0,3987.5,9.0
316,3982.0,54.0,31600,3991.0,54.0,3986.5,9.0
317,3982.0,48.0,31700,3991.0,48.0,3986.5,9.0
318,3983.0,50.0,31800,3992.0,50.0,3987.5,9.0
319,3982.0,43.0,31900,3991.0,43.0,3986.5,9.0
320,3982.0,52.0,32000,3991.0,52.0,3986.5,9.0
321,3982.0,59.0,32100,3991.0,59.0,3986.5,9.0
322,3982.0,50.0,32200,3991.0,50.0,3986.5,9.0
323,3981.0,47.0,32300,3990.0,47.0,3985.5,9.0
324,3982.0,45.0,32400,3991.0,45.0,3986.5,9.0
325,3981.0,41.0,32500,3990.0,41.0,3985.5,9.0
326,3982.0,44.0,32600,3991.0,44.0,3986.5,9.0
327,3981.0,59.0,32700,3990.0,59.0,3985.5,9.0
328,3982.0,42.0,32800,3991.0,42.0,3986.5,9.0
329,3982.0,60.0,32900,3991.0,60.0,3986.5,9.0
330,3983.0,52.0,33000,3992.0,52.0,3987.5,9.0
331,3982.0,58.0,33100,3991.0,58.0,3986.5,9.0
332,3982.0,57.0,33200,3991.0,57.0,3986.5,9.0
333,3982.0,55.0,33300,3991.0,55.0,3986.5,9.0
334,3983.0,49.0,33400,3992.0,49.0,3987.5,9.0
335,3982.0,60.0,33500,3991.0,60.0,3986.5,9.0
336,3982.0,59.0,33600,3991.0,59.0,3986.5,9.0
337,3983.0,54.0,33700,3992.0,54.0,3987.5,9.0
338,3984.0,55.0,33800,3993.0,55.0,3988.5,9.0
339,3984.0,43.0,33900,3993.0,43.0,3988.5,9.0
340,3984.0,41.0,34000,3993.0,41.0,3988.5,9.0
341,3984.0,49.0,34100,3993.0,49.0,3988.5,9.0
342,3984.0,40.0,34200,3993.0,40.0,3988.5,9.0
343,3983.0,60.0,34300,3992.0,60.0,3987.5,9.0
344,3982.0,59.0,34400,3991.0,59.0,3986.5,9.0
345,3983.0,40.0,34500,3992.0,40.0,3987.5,9.0
346,3983.0,53.0,34600,3992.0,53.0,3987.5,9.0
347,3983.0,47.0,34700,3992.0,47.0,3987.5,9.0
348,3983.0,51.0,34800,3992.0,51.0,3987.5,9.0
349,3983.0,51.0,34900,3992.0,51.0,3987.5,9.0
350,3983.0,52.0,35000,3992.0,52.0,3987.5,9.0
351,3983.0,48.0,35100,3992.0,48.0,3987.5,9.0
352,3983.0,46.0,35200,3992.0,46.0,3987.5,9.0
353,3984.0,54.0,35300,3993.0,54.0,3988.5,9.0
354,3983.0,49.0,35400,3992.0,49.0,3987.5,9.0
355,3983.0,55.0,35500,3992.0,55.0,3987.5,9.0
356,3983.0,52.0,35600,3992.0,52.0,3987.5,9.0
357,3983.0,50.0,35700,3992.0,50.0,3987.5,9.0
358,3983.0,41.0,35800,3992.0,41.0,3987.5,9.0
359,3983.0,60.0,35900,3992.0,60.0,3987.5,9.0
360,3982.0,45.0,36000,3991.0,45.0,3986.5,9.0
361,3983.0,55.0,36100,3992.0,55.0,3987.5,9.0
362,3983.0,49.0,36200,3992.0,49.0,3987.5,9.0
363,3983.0,40.0,36300,3992.0,40.0,3987.5,9.0
364,3983.0,55.0,36400,3992.0,55.0,3987.5,9.0
365,3984.0,59.0,36500,3993.0,59.0,3988.5,9.0
366,3985.0,60.0,36600,3994.0,60.0,3989.5,9.0
367,3984.0,50.0,36700,3993.0,50.0,3988.5,9.0
368,3984.0,56.0,36800,3993.0,56.0,3988.5,9.0
369,3984.0,52.0,36900,3993.0,52.0,3988.5,9.0
370,3984.0,47.0,37000,3993.0,47.0,3988.5,9.0
371,3984.0,55.0,37100,3993.0,55.0,3988.5,9.0
372,3984.0,59.0,37200,3993.0,59.0,3988.5,9.0
373,3984.0,48.0,37300,3993.0,48.0,3988.5,9.0
374,3985.0,40.0,37400,3994.0,40.0,3989.5,9.0
375,3984.0,55.0,37500,3993.0,55.0,3988.5,9.0
376,3984.0,52.0,37600,3993.0,52.0,3988.5,9.0
377,3984.0,59.0,37700,3993.0,59.0,3988.5,9.0
378,3984.0,54.0,37800,3993.0,54.0,3988.5,9.0
379,3984.0,44.0,37900,3993.0,44.0,3988.5,9.0
380,3984.0,47.0,38000,3993.0,47.0,3988.5,9.0
381,3984.0,60.0,38100,3993.0,60.0,3988.5,9.0
382,3984.0,42.0,38200,3993.0,42.0,3988.5,9.0
383,3984.0,42.0,38300,3993.0,42.0,3988.5,9.0
384,3983.0,54.0,38400,3992.0,54.0,3987.5,9.0
385,3984.0,56.0,38500,3993.0,56.0,3988.5,9.0
386,3983.0,53.0,38600,3992.0,53.0,3987.5,9.0
387,3984.0,53.0,38700,3993.0,53.0,3988.5,9.0
388,3984.0,60.0,38800,3993.0,60.0,3988.5,9.0
389,3984.0,53.0,38900,3993.0,53.0,3988.5,9.0
390,3985.0,48.0,39000,3993.0,58.0,3989.0,8.0
391,3985.0,48.0,39100,3994.0,48.0,3989.5,9.0
392,3985.0,55.0,39200,3994.0,55.0,3989.5,9.0
393,3986.0,58.0,39300,3995.0,58.0,3990.5,9.0
394,3986.0,46.0,39400,3995.0,46.0,3990.5,9.0
395,3986.0,50.0,39500,3995.0,50.0,3990.5,9.0
396,3986.0,57.0,39600,3995.0,57.0,3990.5,9.0
397,3986.0,60.0,39700,3995.0,60.0,3990.5,9.0
398,3987.0,40.0,39800,3996.0,40.0,3991.5,9.0
399,3987.0,51.0,39900,3995.0,51.0,3991.0,8.0
400,3986.0,54.0,40000,3995.0,54.0,3990.5,9.0
401,3985.0,50.0,40100,3994.0,50.0,3989.5,9.0
402,3986.0,55.0,40200,3995.0,55.0,3990.5,9.0
403,3985.0,40.0,40300,3994.0,40.0,3989.5,9.0
404,3985.0,60.0,40400,3994.0,60.0,3989.5,9.0
405,3985.0,48.0,40500,3994.0,48.0,3989.5,9.0
406,3985.0,46.0,40600,3994.0,46.0,3989.5,9.0
407,3984.0,41.0,40700,3993.0,41.0,3988.5,9.0
408,3984.0,47.0,40800,3993.0,47.0,3988.5,9.0
409,3985.0,56.0,40900,3994.0,56.0,3989.5,9.0
410,3984.0,55.0,41000,3993.0,55.0,3988.5,9.0
411,3983.0,57.0,41100,3992.0,57.0,3987.5,9.0
412,3983.0,43.0,41200,3992.0,43.0,3987.5,9.0
413,3984.0,47.0,41300,3993.0,47.0,3988.5,9.0
414,3984.0,52.0,41400,3993.0,52.0,3988.5,9.0
415,3985.0,46.0,41500,3994.0,46.0,3989.5,9.0
416,3985.0,53.0,41600,3994.0,53.0,3989.5,9.0
417,3984.0,59.0,41700,3993.0,59.0,3988.5,9.0
418,3984.0,56.0,41800,3993.0,56.0,3988.5,9.0
419,3985.0,52.0,41900,3994.0,52.0,3989.5,9.0
420,3985.0,51.0,42000,3994.0,51.0,3989.5,9.0
421,3985.0,48.0,42100,3994.0,48.0,3989.5,9.0
422,3985.0,50.0,42200,3994.0,50.0,3989.5,9.0
423,3984.0,51.0,42300,3993.0,51.0,3988.5,9.0
424,3984.0,60.0,42400,3993.0,60.0,3988.5,9.0
425,3984.0,52.0,42500,3993.0,52.0,3988.5,9.0
426,3984.0,44.0,42600,3993.0,44.0,3988.5,9.0
427,3984.0,41.0,42700,3993.0,41.0,3988.5,9.0
428,3984.0,45.0,42800,3993.0,45.0,3988.5,9.0
429,3983.0,45.0,42900,3992.0,45.0,3987.5,9.0
430,3984.0,58.0,43000,3993.0,58.0,3988.5,9.0
431,3983.0,60.0,43100,3992.0,60.0,3987.5,9.0
432,3983.0,57.0,43200,3992.0,57.0,3987.5,9.0
433,3982.0,40.0,43300,3991.0,40.0,3986.5,9.0
434,3982.0,53.0,43400,3991.0,53.0,3986.5,9.0
