,buy_price,buy_size,time,sell_price,sell_size,mid_price,spread
53,99903.0,14.0,5300,99907.0,14.0,99905.0,4.0
54,99907.0,20.0,5400,99911.0,20.0,99909.0,4.0
55,99906.0,27.0,5500,99909.0,27.0,99907.5,3.0
56,99910.0,12.0,5600,99914.0,12.0,99912.0,4.0
57,99910.0,18.0,5700,99913.0,18.0,99911.5,3.0
58,99914.0,19.0,5800,99917.0,19.0,99915.5,3.0
59,99923.0,26.0,5900,99926.0,26.0,99924.5,3.0
60,99919.0,16.0,6000,99922.0,16.0,99920.5,3.0
61,99920.0,17.0,6100,99923.0,17.0,99921.5,3.0
62,99917.0,13.0,6200,99920.0,18.0,99918.5,3.0
63,99918.0,27.0,6300,99921.0,27.0,99919.5,3.0
64,99910.0,16.0,6400,99914.0,16.0,99912.0,4.0
65,99907.0,29.0,6500,99910.0,29.0,99908.5,3.0
66,99905.0,14.0,6600,99909.0,14.0,99907.0,4.0
67,99911.0,18.0,6700,99915.0,18.0,99913.0,4.0
68,99918.0,17.0,6800,99922.0,17.0,99920.0,4.0
69,99910.0,30.0,6900,99913.0,30.0,99911.5,3.0
70,99905.0,18.0,7000,99908.0,18.0,99906.5,3.0
71,99909.0,23.0,7100,99912.0,23.0,99910.5,3.0
72,99896.0,11.0,7200,99900.0,11.0,99898.0,4.0
73,99894.0,25.0,7300,99897.0,25.0,99895.5,3.0
74,99893.0,19.0,7400,99896.0,19.0,99894.5,3.0
75,99901.0,20.0,7500,99904.0,20.0,99902.5,3.0
76,99905.0,10.0,7600,99909.0,10.0,99907.0,4.0
77,99903.0,15.0,7700,99907.0,15.0,99905.0,4.0
78,99901.0,21.0,7800,99904.0,21.0,99902.5,3.0
79,99899.0,15.0,7900,99903.0,15.0,99901.0,4.0
80,99909.0,23.0,8000,99912.0,23.0,99910.5,3.0
81,99906.0,15.0,8100,99910.0,15.0,99908.0,4.0
82,99904.0,11.0,8200,99908.0,11.0,99906.0,4.0
83,99906.0,17.0,8300,99910.0,17.0,99908.0,4.0
84,99906.0,26.0,8400,99909.0,26.0,99907.5,3.0
85,99904.0,11.0,8500,99908.0,11.0,99906.0,4.0
86,99897.0,12.0,8600,99901.0,12.0,99899.0,4.0
87,99897.0,13.0,8700,99901.0,13.0,99899.0,4.0
88,99894.0,15.0,8800,99898.0,15.0,99896.0,4.0
89,99902.0,16.0,8900,99905.0,16.0,99903.5,3.0
90,99906.0,16.0,9000,99909.0,16.0,99907.5,3.0
91,99906.0,25.0,9100,99909.0,25.0,99907.5,3.0
92,99910.0,28.0,9200,99913.0,28.0,99911.5,3.0
93,99908.0,16.0,9300,99911.0,16.0,99909.5,3.0
94,99914.0,15.0,9400,99918.0,15.0,99916.0,4.0
95,99914.0,14.0,9500,99918.0,14.0,99916.0,4.0
96,99918.0,22.0,9600,99921.0,22.0,99919.5,3.0
97,99910.0,23.0,9700,99913.0,23.0,99911.5,3.0
98,99912.0,20.0,9800,99915.0,20.0,99913.5,3.0
99,99901.0,13.0,9900,99905.0,13.0,99903.0,4.0
100,99889.0,28.0,10000,99892.0,28.0,99890.5,3.0
101,99887.0,20.0,10100,99890.0,20.0,99888.5,3.0
102,99881.0,20.0,10200,99884.0,20.0,99882.5,3.0
103,99882.0,26.0,10300,99885.0,26.0,99883.5,3.0
104,99896.0,16.0,10400,99900.0,16.0,99898.0,4.0
105,99891.0,28.0,10500,99894.0,28.0,99892.5,3.0
106,99887.0,27.0,10600,99890.0,27.0,99888.5,3.0
107,99888.0,14.0,10700,99892.0,14.0,99890.0,4.0
108,99891.0,18.0,10800,99895.0,18.0,99893.0,4.0
109,99890.0,11.0,10900,99894.0,11.0,99892.0,4.0
110,99889.0,24.0,11000,99892.0,24.0,99890.5,3.0
111,99893.0,18.0,11100,99897.0,18.0,99895.0,4.0
112,99897.0,19.0,11200,99900.0,19.0,99898.5,3.0
113,99891.0,10.0,11300,99893.0,10.0,99892.0,2.0
114,99890.0,24.0,11400,99893.0,24.0,99891.5,3.0
115,99890.0,24.0,11500,99893.0,24.0,99891.5,3.0
116,99883.0,12.0,11600,99887.0,12.0,99885.0,4.0
117,99885.0,22.0,11700,99888.0,22.0,99886.5,3.0
118,99879.0,19.0,11800,99883.0,19.0,99881.0,4.0
119,99885.0,17.0,11900,99889.0,17.0,99887.0,4.0
120,99887.0,22.0,12000,99890.0,22.0,99888.5,3.0
121,99887.0,18.0,12100,99891.0,18.0,99889.0,4.0
122,99883.0,12.0,12200,99887.0,12.0,99885.0,4.0
123,99883.0,24.0,12300,99886.0,24.0,99884.5,3.0
124,99870.0,11.0,12400,99874.0,11.0,99872.0,4.0
125,99863.0,21.0,12500,99866.0,21.0,99864.5,3.0
126,99865.0,12.0,12600,99869.0,12.0,99867.0,4.0
127,99852.0,26.0,12700,99855.0,26.0,99853.5,3.0
128,99857.0,13.0,12800,99861.0,13.0,99859.0,4.0
129,99846.0,15.0,12900,99850.0,15.0,99848.0,4.0
130,99851.0,21.0,13000,99854.0,21.0,99852.5,3.0
131,99846.0,25.0,13100,99849.0,25.0,99847.5,3.0
132,99851.0,26.0,13200,99854.0,26.0,99852.5,3.0
133,99851.0,15.0,13300,99855.0,15.0,99853.0,4.0
134,99842.0,19.0,13400,99845.0,19.0,99843.5,3.0
135,99850.0,25.0,13500,99853.0,16.0,99851.5,3.0
136,99859.0,24.0,13600,99862.0,24.0,99860.5,3.0
137,99858.0,19.0,13700,99862.0,19.0,99860.0,4.0
138,99856.0,12.0,13800,99860.0,12.0,99858.0,4.0
139,99855.0,20.0,13900,99859.0,20.0,99857.0,4.0
140,99849.0,13.0,14000,99853.0,13.0,99851.0,4.0
141,99856.0,20.0,14100,99860.0,20.0,99858.0,4.0
142,99853.0,18.0,14200,99856.0,18.0,99854.5,3.0
143,99852.0,20.0,14300,99856.0,20.0,99854.0,4.0
144,99847.0,16.0,14400,99851.0,16.0,99849.0,4.0
145,99843.0,14.0,14500,99847.0,14.0,99845.0,4.0
146,99835.0,11.0,14600,99839.0,11.0,99837.0,4.0
147,99843.0,11.0,14700,99847.0,11.0,99845.0,4.0
148,99842.0,14.0,14800,99846.0,14.0,99844.0,4.0
149,99848.0,15.0,14900,99852.0,15.0,99850.0,4.0
150,99848.0,13.0,15000,99852.0,13.0,99850.0,4.0
151,99844.0,14.0,15100,99848.0,14.0,99846.0,4.0
152,99842.0,11.0,15200,99846.0,11.0,99844.0,4.0
153,99839.0,19.0,15300,99842.0,14.0,99840.5,3.0
154,99839.0,27.0,15400,99842.0,27.0,99840.5,3.0
155,99836.0,15.0,15500,99840.0,15.0,99838.0,4.0
156,99834.0,18.0,15600,99838.0,18.0,99836.0,4.0
157,99826.0,18.0,15700,99829.0,18.0,99827.5,3.0
158,99821.0,17.0,15800,99824.0,17.0,99822.5,3.0
159,99831.0,25.0,15900,99834.0,25.0,99832.5,3.0
160,99827.0,21.0,16000,99830.0,21.0,99828.5,3.0
161,99820.0,15.0,16100,99824.0,15.0,99822.0,4.0
162,99822.0,10.0,16200,99826.0,10.0,99824.0,4.0
163,99831.0,16.0,16300,99834.0,21.0,99832.5,3.0
164,99822.0,23.0,16400,99825.0,23.0,99823.5,3.0
165,99821.0,27.0,16500,99824.0,27.0,99822.5,3.0
166,99817.0,26.0,16600,99820.0,26.0,99818.5,3.0
167,99805.0,16.0,16700,99809.0,16.0,99807.0,4.0
168,99810.0,14.0,16800,99814.0,14.0,99812.0,4.0
169,99810.0,24.0,16900,99813.0,24.0,99811.5,3.0
170,99810.0,20.0,17000,99814.0,20.0,99812.0,4.0
171,99806.0,20.0,17100,99809.0,20.0,99807.5,3.0
172,99809.0,10.0,17200,99811.0,10.0,99810.0,2.0
173,99805.0,11.0,17300,99809.0,11.0,99807.0,4.0
174,99804.0,13.0,17400,99808.0,13.0,99806.0,4.0
175,99797.0,11.0,17500,99801.0,11.0,99799.0,4.0
176,99790.0,25.0,17600,99793.0,25.0,99791.5,3.0
177,99798.0,19.0,17700,99801.0,19.0,99799.5,3.0
178,99795.0,22.0,17800,99798.0,22.0,99796.5,3.0
179,99797.0,18.0,17900,99800.0,18.0,99798.5,3.0
180,99796.0,13.0,18000,99800.0,13.0,99798.0,4.0
181,99794.0,17.0,18100,99797.0,17.0,99795.5,3.0
182,99790.0,11.0,18200,99794.0,11.0,99792.0,4.0
183,99794.0,10.0,18300,99798.0,10.0,99796.0,4.0
184,99792.0,13.0,18400,99796.0,13.0,99794.0,4.0
185,99791.0,18.0,18500,99795.0,18.0,99793.0,4.0
186,99792.0,20.0,18600,99795.0,20.0,99793.5,3.0
187,99799.0,22.0,18700,99802.0,22.0,99800.5,3.0
188,99803.0,17.0,18800,99807.0,17.0,99805.0,4.0
189,99806.0,23.0,18900,99809.0,23.0,99807.5,3.0
190,99802.0,16.0,19000,99806.0,16.0,99804.0,4.0
191,99793.0,16.0,19100,99797.0,16.0,99795.0,4.0
192,99800.0,10.0,19200,99802.0,10.0,99801.0,2.0
193,99805.0,17.0,19300,99809.0,17.0,99807.0,4.0
194,99805.0,26.0,19400,99808.0,26.0,99806.5,3.0
195,99808.0,16.0,19500,99811.0,16.0,99809.5,3.0
196,99813.0,26.0,19600,99816.0,26.0,99814.5,3.0
197,99818.0,16.0,19700,99822.0,16.0,99820.0,4.0
198,99824.0,25.0,19800,99827.0,25.0,99825.5,3.0
199,99821.0,25.0,19900,99824.0,25.0,99822.5,3.0
200,99830.0,14.0,20000,99834.0,14.0,99832.0,4.0
201,99823.0,20.0,20100,99826.0,20.0,99824.5,3.0
202,99828.0,14.0,20200,99832.0,14.0,99830.0,4.0
203,99831.0,15.0,20300,99835.0,15.0,99833.0,4.0
204,99837.0,21.0,20400,99840.0,21.0,99838.5,3.0
205,99848.0,11.0,20500,99852.0,11.0,99850.0,4.0
206,99858.0,23.0,20600,99861.0,23.0,99859.5,3.0
207,99851.0,22.0,20700,99854.0,22.0,99852.5,3.0
208,99840.0,26.0,20800,99843.0,26.0,99841.5,3.0
209,99845.0,11.0,20900,99849.0,11.0,99847.0,4.0
210,99839.0,28.0,21000,99842.0,28.0,99840.5,3.0
211,99839.0,16.0,21100,99842.0,16.0,99840.5,3.0
212,99844.0,27.0,21200,99847.0,27.0,99845.5,3.0
213,99833.0,14.0,21300,99837.0,14.0,99835.0,4.0
214,99820.0,15.0,21400,99824.0,15.0,99822.0,4.0
215,99822.0,21.0,21500,99825.0,21.0,99823.5,3.0
216,99822.0,16.0,21600,99826.0,16.0,99824.0,4.0
217,99821.0,29.0,21700,99824.0,29.0,99822.5,3.0
218,99821.0,20.0,21800,99824.0,20.0,99822.5,3.0
219,99815.0,16.0,21900,99819.0,16.0,99817.0,4.0
220,99806.0,25.0,22000,99809.0,25.0,99807.5,3.0
221,99805.0,15.0,22100,99808.0,15.0,99806.5,3.0
222,99799.0,18.0,22200,99802.0,18.0,99800.5,3.0
223,99788.0,11.0,22300,99792.0,11.0,99790.0,4.0
224,99792.0,20.0,22400,99795.0,11.0,99793.5,3.0
225,99791.0,12.0,22500,99795.0,12.0,99793.0,4.0
226,99794.0,22.0,22600,99797.0,22.0,99795.5,3.0
227,99787.0,11.0,22700,99791.0,11.0,99789.0,4.0
228,99783.0,10.0,22800,99787.0,10.0,99785.0,4.0
229,99777.0,20.0,22900,99780.0,20.0,99778.5,3.0
230,99771.0,20.0,23000,99775.0,20.0,99773.0,4.0
231,99773.0,17.0,23100,99776.0,17.0,99774.5,3.0
232,99768.0,23.0,23200,99771.0,23.0,99769.5,3.0
233,99770.0,15.0,23300,99773.0,15.0,99771.5,3.0
234,99772.0,18.0,23400,99776.0,18.0,99774.0,4.0
235,99785.0,19.0,23500,99788.0,19.0,99786.5,3.0
236,99776.0,19.0,23600,99780.0,19.0,99778.0,4.0
237,99782.0,21.0,23700,99785.0,21.0,99783.5,3.0
238,99781.0,20.0,23800,99785.0,20.0,99783.0,4.0
239,99781.0,21.0,23900,99784.0,21.0,99782.5,3.0
240,99772.0,19.0,24000,99775.0,19.0,99773.5,3.0
241,99769.0,25.0,24100,99772.0,25.0,99770.5,3.0
242,99774.0,28.0,24200,99777.0,28.0,99775.5,3.0
243,99773.0,10.0,24300,99777.0,10.0,99775.0,4.0
244,99774.0,18.0,24400,99777.0,18.0,99775.5,3.0
245,99772.0,22.0,24500,99775.0,22.0,99773.5,3.0
246,99779.0,24.0,24600,99782.0,24.0,99780.5,3.0
247,99779.0,22.0,24700,99782.0,22.0,99780.5,3.0
248,99765.0,29.0,24800,99768.0,29.0,99766.5,3.0
249,99761.0,28.0,24900,99764.0,28.0,99762.5,3.0
250,99748.0,16.0,25000,99752.0,16.0,99750.0,4.0
251,99728.0,22.0,25100,99731.0,22.0,99729.5,3.0
252,99724.0,20.0,25200,99728.0,20.0,99726.0,4.0
253,99733.0,18.0,25300,99736.0,18.0,99734.5,3.0
254,99733.0,13.0,25400,99737.0,13.0,99735.0,4.0
255,99726.0,26.0,25500,99729.0,26.0,99727.5,3.0
256,99720.0,23.0,25600,99723.0,23.0,99721.5,3.0
257,99727.0,20.0,25700,99730.0,20.0,99728.5,3.0
258,99728.0,17.0,25800,99731.0,17.0,99729.5,3.0
259,99728.0,12.0,25900,99732.0,12.0,99730.0,4.0
260,99728.0,27.0,26000,99731.0,27.0,99729.5,3.0
261,99728.0,14.0,26100,99732.0,14.0,99730.0,4.0
262,99733.0,10.0,26200,99737.0,10.0,99735.0,4.0
263,99737.0,21.0,26300,99740.0,21.0,99738.5,3.0
264,99738.0,18.0,26400,99741.0,18.0,99739.5,3.0
265,99731.0,16.0,26500,99735.0,16.0,99733.0,4.0
266,99735.0,28.0,26600,99738.0,28.0,99736.5,3.0
267,99730.0,15.0,26700,99734.0,15.0,99732.0,4.0
268,99737.0,20.0,26800,99741.0,20.0,99739.0,4.0
269,99729.0,11.0,26900,99733.0,11.0,99731.0,4.0
270,99728.0,15.0,27000,99732.0,15.0,99730.0,4.0
271,99728.0,10.0,27100,99732.0,10.0,99730.0,4.0
272,99720.0,17.0,27200,99723.0,17.0,99721.5,3.0
273,99731.0,24.0,27300,99734.0,24.0,99732.5,3.0
274,99740.0,28.0,27400,99743.0,28.0,99741.5,3.0
275,99737.0,29.0,27500,99740.0,29.0,99738.5,3.0
276,99742.0,20.0,27600,99745.0,20.0,99743.5,3.0
277,99744.0,11.0,27700,99748.0,11.0,99746.0,4.0
278,99728.0,19.0,27800,99731.0,19.0,99729.5,3.0
279,99729.0,18.0,27900,99733.0,18.0,99731.0,4.0
280,99729.0,24.0,28000,99732.0,24.0,99730.5,3.0
281,99730.0,10.0,28100,99732.0,10.0,99731.0,2.0
282,99723.0,18.0,28200,99726.0,18.0,99724.5,3.0
283,99721.0,27.0,28300,99724.0,27.0,99722.5,3.0
284,99720.0,20.0,28400,99723.0,20.0,99721.5,3.0
285,99727.0,17.0,28500,99731.0,17.0,99729.0,4.0
286,99729.0,16.0,28600,99733.0,16.0,99731.0,4.0
287,99729.0,11.0,28700,99733.0,11.0,99731.0,4.0
288,99739.0,26.0,28800,99742.0,26.0,99740.5,3.0
289,99735.0,14.0,28900,99739.0,14.0,99737.0,4.0
290,99733.0,23.0,29000,99736.0,23.0,99734.5,3.0
291,99722.0,19.0,29100,99725.0,19.0,99723.5,3.0
292,99731.0,18.0,29200,99735.0,18.0,99733.0,4.0
293,99737.0,19.0,29300,99741.0,19.0,99739.0,4.0
294,99743.0,11.0,29400,99747.0,11.0,99745.0,4.0
295,99747.0,20.0,29500,99751.0,20.0,99749.0,4.0
296,99748.0,18.0,29600,99752.0,18.0,99750.0,4.0
297,99749.0,18.0,29700,99753.0,18.0,99751.0,4.0
298,99748.0,27.0,29800,99751.0,27.0,99749.5,3.0
299,99747.0,22.0,29900,99750.0,22.0,99748.5,3.0
300,99747.0,27.0,30000,99750.0,27.0,99748.5,3.0
301,99756.0,19.0,30100,99760.0,19.0,99758.0,4.0
302,99760.0,25.0,30200,99763.0,25.0,99761.5,3.0
303,99759.0,12.0,30300,99763.0,12.0,99761.0,4.0
304,99756.0,27.0,30400,99759.0,27.0,99757.5,3.0
305,99752.0,21.0,30500,99755.0,21.0,99753.5,3.0
306,99762.0,17.0,30600,99765.0,17.0,99763.5,3.0
307,99765.0,12.0,30700,99769.0,12.0,99767.0,4.0
308,99765.0,17.0,30800,99769.0,17.0,99767.0,4.0
309,99763.0,18.0,30900,99767.0,18.0,99765.0,4.0
310,99756.0,10.0,31000,99760.0,10.0,99758.0,4.0
311,99756.0,17.0,31100,99759.0,17.0,99757.5,3.0
312,99761.0,13.0,31200,99765.0,13.0,99763.0,4.0
313,99759.0,22.0,31300,99762.0,22.0,99760.5,3.0
314,99757.0,12.0,31400,99761.0,12.0,99759.0,4.0
315,99756.0,11.0,31500,99760.0,11.0,99758.0,4.0
316,99757.0,26.0,31600,99760.0,26.0,99758.5,3.0
317,99747.0,27.0,31700,99750.0,27.0,99748.5,3.0
318,99746.0,10.0,31800,99748.0,10.0,99747.0,2.0
319,99740.0,25.0,31900,99743.0,25.0,99741.5,3.0
320,99745.0,20.0,32000,99749.0,20.0,99747.0,4.0
321,99741.0,22.0,32100,99744.0,22.0,99742.5,3.0
322,99744.0,11.0,32200,99748.0,11.0,99746.0,4.0
323,99754.0,27.0,32300,99757.0,27.0,99755.5,3.0
324,99752.0,22.0,32400,99755.0,22.0,99753.5,3.0
325,99748.0,25.0,32500,99751.0,25.0,99749.5,3.0
326,99749.0,14.0,32600,99753.0,14.0,99751.0,4.0
327,99749.0,12.0,32700,99753.0,12.0,99751.0,4.0
328,99743.0,29.0,32800,99746.0,29.0,99744.5,3.0
329,99746.0,27.0,32900,99749.0,27.0,99747.5,3.0
330,99758.0,16.0,33000,99762.0,16.0,99760.0,4.0
331,99757.0,25.0,33100,99760.0,25.0,99758.5,3.0
332,99756.0,27.0,33200,99759.0,27.0,99757.5,3.0
333,99749.0,19.0,33300,99752.0,19.0,99750.5,3.0
334,99751.0,29.0,33400,99754.0,29.0,99752.5,3.0
335,99743.0,17.0,33500,99747.0,17.0,99745.0,4.0
336,99736.0,18.0,33600,99740.0,18.0,99738.0,4.0
337,99744.0,13.0,33700,99748.0,13.0,99746.0,4.0
338,99738.0,13.0,33800,99742.0,13.0,99740.0,4.0
339,99745.0,13.0,33900,99749.0,13.0,99747.0,4.0
340,99755.0,22.0,34000,99758.0,22.0,99756.5,3.0
341,99756.0,12.0,34100,99760.0,12.0,99758.0,4.0
342,99760.0,22.0,34200,99763.0,22.0,99761.5,3.0
343,99772.0,11.0,34300,99776.0,11.0,99774.0,4.0
344,99771.0,22.0,34400,99774.0,22.0,99772.5,3.0
345,99767.0,12.0,34500,99771.0,12.0,99769.0,4.0
346,99759.0,16.0,34600,99762.0,16.0,99760.5,3.0
347,99759.0,26.0,34700,99762.0,26.0,99760.5,3.0
348,99768.0,18.0,34800,99772.0,18.0,99770.0,4.0
349,99774.0,19.0,34900,99778.0,19.0,99776.0,4.0
350,99768.0,17.0,35000,99772.0,17.0,99770.0,4.0
351,99763.0,16.0,35100,99766.0,16.0,99764.5,3.0
352,99760.0,23.0,35200,99763.0,23.0,99761.5,3.0
353,99762.0,18.0,35300,99765.0,18.0,99763.5,3.0
354,99760.0,17.0,35400,99764.0,17.0,99762.0,4.0
355,99762.0,27.0,35500,99765.0,27.0,99763.5,3.0
356,99763.0,11.0,35600,99767.0,11.0,99765.0,4.0
357,99762.0,18.0,35700,99765.0,18.0,99763.5,3.0
358,99761.0,19.0,35800,99765.0,19.0,99763.0,4.0
359,99763.0,27.0,35900,99766.0,27.0,99764.5,3.0
360,99762.0,17.0,36000,99766.0,17.0,99764.0,4.0
361,99765.0,14.0,36100,99769.0,14.0,99767.0,4.0
362,99777.0,17.0,36200,99781.0,17.0,99779.0,4.0
363,99781.0,21.0,36300,99784.0,21.0,99782.5,3.0
364,99781.0,15.0,36400,99785.0,15.0,99783.0,4.0
365,99770.0,14.0,36500,99774.0,14.0,99772.0,4.0
366,99773.0,20.0,36600,99776.0,20.0,99774.5,3.0
367,99761.0,23.0,36700,99764.0,23.0,99762.5,3.0
368,99752.0,26.0,36800,99755.0,26.0,99753.5,3.0
369,99757.0,12.0,36900,99761.0,12.0,99759.0,4.0
370,99762.0,19.0,37000,99765.0,19.0,99763.5,3.0
371,99761.0,21.0,37100,99764.0,21.0,99762.5,3.0
372,99750.0,15.0,37200,99753.0,15.0,99751.5,3.0
373,99748.0,17.0,37300,99751.0,17.0,99749.5,3.0
374,99743.0,14.0,37400,99747.0,14.0,99745.0,4.0
375,99747.0,12.0,37500,99751.0,12.0,99749.0,4.0
376,99761.0,19.0,37600,99765.0,19.0,99763.0,4.0
377,99763.0,29.0,37700,99766.0,29.0,99764.5,3.0
378,99758.0,25.0,37800,99761.0,25.0,99759.5,3.0
379,99751.0,16.0,37900,99754.0,16.0,99752.5,3.0
380,99750.0,15.0,38000,99754.0,15.0,99752.0,4.0
381,99749.0,20.0,38100,99753.0,20.0,99751.0,4.0
382,99742.0,26.0,38200,99745.0,26.0,99743.5,3.0
383,99743.0,26.0,38300,99746.0,26.0,99744.5,3.0
384,99735.0,10.0,38400,99739.0,10.0,99737.0,4.0
385,99742.0,17.0,38500,99746.0,17.0,99744.0,4.0
386,99749.0,22.0,38600,99752.0,22.0,99750.5,3.0
387,99756.0,29.0,38700,99759.0,29.0,99757.5,3.0
388,99753.0,23.0,38800,99756.0,23.0,99754.5,3.0
389,99756.0,27.0,38900,99759.0,27.0,99757.5,3.0
390,99755.0,10.0,39000,99759.0,10.0,99757.0,4.0
391,99753.0,26.0,39100,99756.0,26.0,99754.5,3.0
392,99751.0,27.0,39200,99754.0,27.0,99752.5,3.0
393,99742.0,13.0,39300,99746.0,13.0,99744.0,4.0
394,99733.0,16.0,39400,99737.0,16.0,99735.0,4.0
395,99738.0,11.0,39500,99742.0,11.0,99740.0,4.0
396,99737.0,11.0,39600,99741.0,11.0,99739.0,4.0
397,99738.0,10.0,39700,99742.0,10.0,99740.0,4.0
398,99745.0,18.0,39800,99748.0,18.0,99746.5,3.0
399,99734.0,28.0,39900,99737.0,28.0,99735.5,3.0
400,99729.0,22.0,40000,99732.0,22.0,99730.5,3.0
401,99730.0,24.0,40100,99733.0,24.0,99731.5,3.0
402,99732.0,14.0,40200,99736.0,14.0,99734.0,4.0
403,99730.0,16.0,40300,99734.0,16.0,99732.0,4.0
404,99736.0,15.0,40400,99740.0,15.0,99738.0,4.0
405,99738.0,23.0,40500,99741.0,23.0,99739.5,3.0
406,99730.0,19.0,40600,99734.0,19.0,99732.0,4.0
407,99724.0,19.0,40700,99728.0,19.0,99726.0,4.0
408,99729.0,15.0,40800,99733.0,15.0,99731.0,4.0
409,99732.0,13.0,40900,99736.0,13.0,99734.0,4.0
410,99720.0,18.0,41000,99724.0,18.0,99722.0,4.0
411,99729.0,28.0,41100,99732.0,28.0,99730.5,3.0
412,99733.0,22.0,41200,99736.0,22.0,99734.5,3.0
413,99741.0,21.0,41300,99744.0,21.0,99742.5,3.0
414,99739.0,22.0,41400,99742.0,22.0,99740.5,3.0
415,99737.0,21.0,41500,99740.0,21.0,99738.5,3.0
416,99730.0,21.0,41600,99733.0,21.0,99731.5,3.0
417,99746.0,25.0,41700,99749.0,25.0,99747.5,3.0
418,99744.0,15.0,41800,99748.0,15.0,99746.0,4.0
419,99754.0,14.0,41900,99758.0,14.0,99756.0,4.0
420,99750.0,12.0,42000,99754.0,12.0,99752.0,4.0
421,99751.0,14.0,42100,99755.0,14.0,99753.0,4.0
422,99741.0,20.0,42200,99744.0,20.0,99742.5,3.0
423,99738.0,19.0,42300,99742.0,19.0,99740.0,4.0
424,99745.0,20.0,42400,99748.0,20.0,99746.5,3.0
425,99737.0,16.0,42500,99740.0,16.0,99738.5,3.0
426,99743.0,12.0,42600,99747.0,12.0,99745.0,4.0
427,99746.0,16.0,42700,99749.0,16.0,99747.5,3.0
428,99739.0,23.0,42800,99742.0,23.0,99740.5,3.0
429,99736.0,29.0,42900,99739.0,29.0,99737.5,3.0
430,99733.0,24.0,43000,99736.0,24.0,99734.5,3.0
431,99733.0,18.0,43100,99736.0,18.0,99734.5,3.0
432,99729.0,13.0,43200,99733.0,13.0,99731.0,4.0
433,99724.0,17.0,43300,99728.0,17.0,99726.0,4.0
434,99722.0,10.0,43400,99726.0,10.0,99724.0,4.0
