,buy_price,buy_size,time,sell_price,sell_size,mid_price,spread
59,14993.0,89.0,5900,14996.0,89.0,14994.5,3.0
60,14992.0,84.0,6000,14995.0,84.0,14993.5,3.0
61,14994.0,57.0,6100,14998.0,93.0,14996.0,4.0
62,14995.0,93.0,6200,14999.0,61.0,14997.0,4.0
63,14998.0,73.0,6300,15002.0,108.0,15000.0,4.0
64,15004.0,100.0,6400,15007.0,100.0,15005.5,3.0
65,15005.0,54.0,6500,15009.0,54.0,15007.0,4.0
66,15007.0,93.0,6600,15010.0,93.0,15008.5,3.0
67,15008.0,92.0,6700,15011.0,92.0,15009.5,3.0
68,15013.0,99.0,6800,15016.0,99.0,15014.5,3.0
69,15012.0,92.0,6900,15015.0,92.0,15013.5,3.0
70,15010.0,95.0,7000,15013.0,95.0,15011.5,3.0
71,15011.0,55.0,7100,15015.0,55.0,15013.0,4.0
72,15012.0,91.0,7200,15015.0,91.0,15013.5,3.0
73,15014.0,56.0,7300,15018.0,56.0,15016.0,4.0
74,15012.0,88.0,7400,15016.0,57.0,15014.0,4.0
75,15014.0,100.0,7500,15017.0,100.0,15015.5,3.0
76,15016.0,113.0,7600,15019.0,113.0,15017.5,3.0
77,15016.0,87.0,7700,15019.0,87.0,15017.5,3.0
78,15013.0,59.0,7800,15017.0,59.0,15015.0,4.0
79,15011.0,109.0,7900,15014.0,109.0,15012.5,3.0
80,15013.0,105.0,8000,15017.0,67.0,15015.0,4.0
81,15010.0,72.0,8100,15014.0,72.0,15012.0,4.0
82,15010.0,87.0,8200,15013.0,87.0,15011.5,3.0
83,15011.0,97.0,8300,15014.0,97.0,15012.5,3.0
84,15013.0,75.0,8400,15017.0,75.0,15015.0,4.0
85,15012.0,65.0,8500,15016.0,65.0,15014.0,4.0
86,15012.0,93.0,8600,15016.0,61.0,15014.0,4.0
87,15012.0,100.0,8700,15015.0,100.0,15013.5,3.0
88,15014.0,83.0,8800,15017.0,83.0,15015.5,3.0
89,15015.0,112.0,8900,15018.0,112.0,15016.5,3.0
90,15011.0,93.0,9000,15014.0,93.0,15012.5,3.0
91,15012.0,89.0,9100,15015.0,89.0,15013.5,3.0
92,15015.0,84.0,9200,15018.0,84.0,15016.5,3.0
93,15018.0,68.0,9300,15022.0,108.0,15020.0,4.0
94,15017.0,76.0,9400,15020.0,76.0,15018.5,3.0
95,15019.0,100.0,9500,15022.0,100.0,15020.5,3.0
96,15020.0,57.0,9600,15024.0,57.0,15022.0,4.0
97,15018.0,62.0,9700,15022.0,89.0,15020.0,4.0
98,15019.0,66.0,9800,15023.0,66.0,15021.0,4.0
99,15020.0,86.0,9900,15024.0,63.0,15022.0,4.0
100,15021.0,91.0,10000,15024.0,91.0,15022.5,3.0
101,15023.0,97.0,10100,15026.0,97.0,15024.5,3.0
102,15027.0,98.0,10200,15030.0,98.0,15028.5,3.0
103,15027.0,95.0,10300,15031.0,61.0,15029.0,4.0
104,15026.0,54.0,10400,15030.0,88.0,15028.0,4.0
105,15028.0,66.0,10500,15032.0,66.0,15030.0,4.0
106,15029.0,68.0,10600,15033.0,68.0,15031.0,4.0
107,15030.0,62.0,10700,15034.0,62.0,15032.0,4.0
108,15029.0,59.0,10800,15033.0,59.0,15031.0,4.0
109,15031.0,98.0,10900,15034.0,98.0,15032.5,3.0
110,15030.0,94.0,11000,15033.0,94.0,15031.5,3.0
111,15030.0,90.0,11100,15033.0,90.0,15031.5,3.0
112,15027.0,84.0,11200,15031.0,64.0,15029.0,4.0
113,15027.0,73.0,11300,15031.0,73.0,15029.0,4.0
114,15030.0,94.0,11400,15033.0,94.0,15031.5,3.0
115,15027.0,64.0,11500,15031.0,64.0,15029.0,4.0
116,15025.0,99.0,11600,15029.0,60.0,15027.0,4.0
117,15025.0,55.0,11700,15029.0,55.0,15027.0,4.0
118,15022.0,93.0,11800,15026.0,72.0,15024.0,4.0
119,15023.0,66.0,11900,15027.0,102.0,15025.0,4.0
120,15025.0,62.0,12000,15029.0,62.0,15027.0,4.0
121,15025.0,98.0,12100,15028.0,98.0,15026.5,3.0
122,15026.0,58.0,12200,15030.0,58.0,15028.0,4.0
123,15026.0,111.0,12300,15029.0,111.0,15027.5,3.0
124,15027.0,64.0,12400,15031.0,64.0,15029.0,4.0
125,15023.0,63.0,12500,15027.0,103.0,15025.0,4.0
126,15024.0,101.0,12600,15027.0,101.0,15025.5,3.0
127,15026.0,68.0,12700,15030.0,102.0,15028.0,4.0
128,15025.0,84.0,12800,15029.0,57.0,15027.0,4.0
129,15024.0,69.0,12900,15028.0,99.0,15026.0,4.0
130,15025.0,54.0,13000,15029.0,54.0,15027.0,4.0
131,15025.0,93.0,13100,15028.0,93.0,15026.5,3.0
132,15027.0,57.0,13200,15031.0,57.0,15029.0,4.0
133,15027.0,100.0,13300,15030.0,100.0,15028.5,3.0
134,15028.0,94.0,13400,15031.0,94.0,15029.5,3.0
135,15027.0,101.0,13500,15030.0,101.0,15028.5,3.0
136,15029.0,96.0,13600,15033.0,70.0,15031.0,4.0
137,15031.0,87.0,13700,15034.0,87.0,15032.5,3.0
138,15030.0,95.0,13800,15033.0,95.0,15031.5,3.0
139,15026.0,87.0,13900,15029.0,87.0,15027.5,3.0
140,15026.0,69.0,14000,15030.0,69.0,15028.0,4.0
141,15024.0,90.0,14100,15027.0,90.0,15025.5,3.0
142,15022.0,55.0,14200,15026.0,55.0,15024.0,4.0
143,15021.0,61.0,14300,15025.0,85.0,15023.0,4.0
144,15021.0,61.0,14400,15025.0,93.0,15023.0,4.0
145,15024.0,67.0,14500,15028.0,67.0,15026.0,4.0
146,15025.0,90.0,14600,15028.0,90.0,15026.5,3.0
147,15024.0,72.0,14700,15028.0,72.0,15026.0,4.0
148,15024.0,53.0,14800,15028.0,53.0,15026.0,4.0
149,15025.0,74.0,14900,15029.0,111.0,15027.0,4.0
150,15025.0,104.0,15000,15028.0,104.0,15026.5,3.0
151,15025.0,72.0,15100,15029.0,72.0,15027.0,4.0
152,15025.0,91.0,15200,15028.0,91.0,15026.5,3.0
153,15028.0,95.0,15300,15031.0,95.0,15029.5,3.0
154,15027.0,74.0,15400,15031.0,107.0,15029.0,4.0
155,15031.0,85.0,15500,15034.0,85.0,15032.5,3.0
156,15034.0,91.0,15600,15037.0,91.0,15035.5,3.0
157,15030.0,52.0,15700,15034.0,52.0,15032.0,4.0
158,15033.0,69.0,15800,15037.0,69.0,15035.0,4.0
159,15035.0,82.0,15900,15038.0,82.0,15036.5,3.0
160,15035.0,93.0,16000,15038.0,93.0,15036.5,3.0
161,15036.0,52.0,16100,15040.0,52.0,15038.0,4.0
162,15031.0,64.0,16200,15035.0,64.0,15033.0,4.0
163,15030.0,57.0,16300,15034.0,57.0,15032.0,4.0
164,15031.0,69.0,16400,15035.0,69.0,15033.0,4.0
165,15032.0,94.0,16500,15036.0,56.0,15034.0,4.0
166,15036.0,104.0,16600,15039.0,104.0,15037.5,3.0
167,15035.0,64.0,16700,15039.0,64.0,15037.0,4.0
168,15032.0,58.0,16800,15036.0,82.0,15034.0,4.0
169,15035.0,79.0,16900,15038.0,79.0,15036.5,3.0
170,15036.0,72.0,17000,15039.0,72.0,15037.5,3.0
171,15034.0,101.0,17100,15037.0,101.0,15035.5,3.0
172,15034.0,87.0,17200,15037.0,87.0,15035.5,3.0
173,15032.0,91.0,17300,15035.0,91.0,15033.5,3.0
174,15031.0,97.0,17400,15034.0,97.0,15032.5,3.0
175,15029.0,59.0,17500,15033.0,84.0,15031.0,4.0
176,15030.0,93.0,17600,15033.0,93.0,15031.5,3.0
177,15024.0,61.0,17700,15028.0,61.0,15026.0,4.0
178,15025.0,77.0,17800,15028.0,77.0,15026.5,3.0
179,15026.0,56.0,17900,15030.0,56.0,15028.0,4.0
180,15022.0,54.0,18000,15026.0,92.0,15024.0,4.0
181,15026.0,89.0,18100,15029.0,89.0,15027.5,3.0
182,15025.0,82.0,18200,15028.0,82.0,15026.5,3.0
183,15025.0,90.0,18300,15028.0,90.0,15026.5,3.0
184,15023.0,103.0,18400,15026.0,103.0,15024.5,3.0
185,15021.0,89.0,18500,15024.0,89.0,15022.5,3.0
186,15021.0,84.0,18600,15024.0,84.0,15022.5,3.0
187,15022.0,56.0,18700,15026.0,56.0,15024.0,4.0
188,15021.0,101.0,18800,15024.0,101.0,15022.5,3.0
189,15023.0,82.0,18900,15026.0,82.0,15024.5,3.0
190,15023.0,90.0,19000,15026.0,90.0,15024.5,3.0
191,15024.0,92.0,19100,15027.0,92.0,15025.5,3.0
192,15022.0,100.0,19200,15025.0,100.0,15023.5,3.0
193,15020.0,97.0,19300,15023.0,97.0,15021.5,3.0
194,15018.0,55.0,19400,15022.0,55.0,15020.0,4.0
195,15019.0,67.0,19500,15023.0,92.0,15021.0,4.0
196,15018.0,79.0,19600,15021.0,79.0,15019.5,3.0
197,15017.0,102.0,19700,15020.0,102.0,15018.5,3.0
198,15020.0,95.0,19800,15023.0,95.0,15021.5,3.0
199,15023.0,110.0,19900,15026.0,110.0,15024.5,3.0
200,15023.0,85.0,20000,15026.0,85.0,15024.5,3.0
201,15025.0,75.0,20100,15029.0,111.0,15027.0,4.0
202,15026.0,82.0,20200,15029.0,82.0,15027.5,3.0
203,15026.0,87.0,20300,15030.0,65.0,15028.0,4.0
204,15027.0,90.0,20400,15030.0,90.0,15028.5,3.0
205,15025.0,81.0,20500,15028.0,81.0,15026.5,3.0
206,15026.0,68.0,20600,15030.0,68.0,15028.0,4.0
207,15026.0,100.0,20700,15029.0,100.0,15027.5,3.0
208,15027.0,94.0,20800,15030.0,100.0,15028.5,3.0
209,15027.0,85.0,20900,15030.0,85.0,15028.5,3.0
210,15026.0,101.0,21000,15029.0,101.0,15027.5,3.0
211,15028.0,101.0,21100,15031.0,101.0,15029.5,3.0
212,15029.0,88.0,21200,15032.0,88.0,15030.5,3.0
213,15023.0,80.0,21300,15027.0,54.0,15025.0,4.0
214,15026.0,78.0,21400,15029.0,78.0,15027.5,3.0
215,15024.0,111.0,21500,15027.0,111.0,15025.5,3.0
216,15026.0,81.0,21600,15029.0,81.0,15027.5,3.0
217,15025.0,108.0,21700,15029.0,74.0,15027.0,4.0
218,15022.0,89.0,21800,15025.0,89.0,15023.5,3.0
219,15019.0,76.0,21900,15022.0,76.0,15020.5,3.0
220,15018.0,75.0,22000,15022.0,55.0,15020.0,4.0
221,15020.0,80.0,22100,15023.0,80.0,15021.5,3.0
222,15023.0,91.0,22200,15027.0,60.0,15025.0,4.0
223,15022.0,102.0,22300,15025.0,102.0,15023.5,3.0
224,15023.0,94.0,22400,15026.0,94.0,15024.5,3.0
225,15020.0,58.0,22500,15024.0,58.0,15022.0,4.0
226,15022.0,93.0,22600,15025.0,93.0,15023.5,3.0
227,15027.0,89.0,22700,15030.0,89.0,15028.5,3.0
228,15026.0,62.0,22800,15030.0,62.0,15028.0,4.0
229,15028.0,94.0,22900,15031.0,94.0,15029.5,3.0
230,15025.0,78.0,23000,15029.0,50.0,15027.0,4.0
231,15024.0,97.0,23100,15027.0,97.0,15025.5,3.0
232,15023.0,84.0,23200,15026.0,84.0,15024.5,3.0
233,15021.0,89.0,23300,15024.0,89.0,15022.5,3.0
234,15019.0,83.0,23400,15022.0,83.0,15020.5,3.0
235,15018.0,51.0,23500,15022.0,71.0,15020.0,4.0
236,15019.0,93.0,23600,15022.0,93.0,15020.5,3.0
237,15017.0,86.0,23700,15020.0,86.0,15018.5,3.0
238,15018.0,95.0,23800,15022.0,65.0,15020.0,4.0
239,15018.0,83.0,23900,15021.0,83.0,15019.5,3.0
240,15019.0,58.0,24000,15023.0,58.0,15021.0,4.0
241,15020.0,85.0,24100,15023.0,85.0,15021.5,3.0
242,15019.0,80.0,24200,15022.0,80.0,15020.5,3.0
243,15020.0,75.0,24300,15024.0,75.0,15022.0,4.0
244,15027.0,61.0,24400,15031.0,61.0,15029.0,4.0
245,15028.0,68.0,24500,15032.0,68.0,15030.0,4.0
246,15025.0,61.0,24600,15029.0,61.0,15027.0,4.0
247,15025.0,74.0,24700,15028.0,74.0,15026.5,3.0
248,15026.0,87.0,24800,15029.0,87.0,15027.5,3.0
249,15022.0,96.0,24900,15025.0,96.0,15023.5,3.0
250,15028.0,110.0,25000,15031.0,110.0,15029.5,3.0
251,15024.0,103.0,25100,15027.0,103.0,15025.5,3.0
252,15021.0,69.0,25200,15025.0,69.0,15023.0,4.0
253,15020.0,59.0,25300,15024.0,84.0,15022.0,4.0
254,15021.0,69.0,25400,15025.0,103.0,15023.0,4.0
255,15023.0,98.0,25500,15027.0,59.0,15025.0,4.0
256,15021.0,100.0,25600,15024.0,100.0,15022.5,3.0
257,15022.0,61.0,25700,15026.0,61.0,15024.0,4.0
258,15022.0,57.0,25800,15026.0,93.0,15024.0,4.0
259,15028.0,96.0,25900,15031.0,96.0,15029.5,3.0
260,15033.0,98.0,26000,15036.0,98.0,15034.5,3.0
261,15032.0,70.0,26100,15036.0,70.0,15034.0,4.0
262,15032.0,103.0,26200,15035.0,103.0,15033.5,3.0
263,15033.0,96.0,26300,15036.0,96.0,15034.5,3.0
264,15032.0,84.0,26400,15035.0,84.0,15033.5,3.0
265,15032.0,54.0,26500,15036.0,54.0,15034.0,4.0
266,15028.0,61.0,26600,15032.0,100.0,15030.0,4.0
267,15028.0,77.0,26700,15031.0,77.0,15029.5,3.0
268,15029.0,94.0,26800,15032.0,94.0,15030.5,3.0
269,15028.0,81.0,26900,15031.0,81.0,15029.5,3.0
270,15029.0,55.0,27000,15033.0,55.0,15031.0,4.0
271,15027.0,87.0,27100,15030.0,87.0,15028.5,3.0
272,15025.0,84.0,27200,15028.0,84.0,15026.5,3.0
273,15024.0,67.0,27300,15028.0,67.0,15026.0,4.0
274,15024.0,69.0,27400,15028.0,69.0,15026.0,4.0
275,15023.0,96.0,27500,15026.0,96.0,15024.5,3.0
276,15022.0,93.0,27600,15025.0,93.0,15023.5,3.0
277,15018.0,112.0,27700,15022.0,75.0,15020.0,4.0
278,15018.0,86.0,27800,15021.0,86.0,15019.5,3.0
279,15020.0,55.0,27900,15024.0,55.0,15022.0,4.0
280,15015.0,72.0,28000,15018.0,72.0,15016.5,3.0
281,15017.0,77.0,28100,15020.0,77.0,15018.5,3.0
282,15016.0,91.0,28200,15019.0,91.0,15017.5,3.0
283,15018.0,72.0,28300,15021.0,72.0,15019.5,3.0
284,15014.0,98.0,28400,15017.0,98.0,15015.5,3.0
285,15015.0,85.0,28500,15018.0,85.0,15016.5,3.0
286,15016.0,74.0,28600,15020.0,96.0,15018.0,4.0
287,15018.0,103.0,28700,15022.0,70.0,15020.0,4.0
288,15015.0,90.0,28800,15018.0,90.0,15016.5,3.0
289,15019.0,90.0,28900,15022.0,90.0,15020.5,3.0
290,15019.0,98.0,29000,15022.0,98.0,15020.5,3.0
291,15018.0,94.0,29100,15022.0,61.0,15020.0,4.0
292,15018.0,65.0,29200,15022.0,87.0,15020.0,4.0
293,15019.0,106.0,29300,15023.0,75.0,15021.0,4.0
294,15019.0,96.0,29400,15022.0,96.0,15020.5,3.0
295,15019.0,99.0,29500,15022.0,99.0,15020.5,3.0
296,15020.0,97.0,29600,15023.0,97.0,15021.5,3.0
297,15016.0,64.0,29700,15020.0,102.0,15018.0,4.0
298,15012.0,66.0,29800,15016.0,104.0,15014.0,4.0
299,15014.0,88.0,29900,15017.0,88.0,15015.5,3.0
300,15007.0,72.0,30000,15011.0,72.0,15009.0,4.0
301,15008.0,89.0,30100,15011.0,89.0,15009.5,3.0
302,15005.0,112.0,30200,15008.0,112.0,15006.5,3.0
303,15007.0,72.0,30300,15011.0,96.0,15009.0,4.0
304,15006.0,95.0,30400,15009.0,95.0,15007.5,3.0
305,15004.0,107.0,30500,15007.0,107.0,15005.5,3.0
306,15003.0,79.0,30600,15006.0,79.0,15004.5,3.0
307,15001.0,63.0,30700,15005.0,63.0,15003.0,4.0
308,15002.0,78.0,30800,15005.0,78.0,15003.5,3.0
309,15002.0,59.0,30900,15006.0,59.0,15004.0,4.0
310,15004.0,86.0,31000,15007.0,86.0,15005.5,3.0
311,15003.0,61.0,31100,15007.0,91.0,15005.0,4.0
312,15001.0,104.0,31200,15005.0,73.0,15003.0,4.0
313,15002.0,99.0,31300,15005.0,99.0,15003.5,3.0
314,15002.0,92.0,31400,15006.0,59.0,15004.0,4.0
315,15002.0,114.0,31500,15005.0,114.0,15003.5,3.0
316,15003.0,88.0,31600,15006.0,88.0,15004.5,3.0
317,15003.0,63.0,31700,15007.0,63.0,15005.0,4.0
318,15005.0,67.0,31800,15009.0,67.0,15007.0,4.0
319,15005.0,91.0,31900,15008.0,91.0,15006.5,3.0
320,15004.0,56.0,32000,15008.0,91.0,15006.0,4.0
321,15001.0,99.0,32100,15004.0,99.0,15002.5,3.0
322,14998.0,64.0,32200,15002.0,64.0,15000.0,4.0
323,14998.0,74.0,32300,15002.0,74.0,15000.0,4.0
324,14998.0,94.0,32400,15001.0,94.0,14999.5,3.0
325,14998.0,81.0,32500,15001.0,81.0,14999.5,3.0
326,15000.0,89.0,32600,15003.0,89.0,15001.5,3.0
327,14998.0,82.0,32700,15001.0,82.0,14999.5,3.0
328,14998.0,84.0,32800,15001.0,84.0,14999.5,3.0
329,14993.0,64.0,32900,14997.0,103.0,14995.0,4.0
330,14996.0,61.0,33000,15000.0,61.0,14998.0,4.0
331,14994.0,68.0,33100,14998.0,68.0,14996.0,4.0
332,14994.0,54.0,33200,14998.0,54.0,14996.0,4.0
333,14990.0,92.0,33300,14994.0,65.0,14992.0,4.0
334,14986.0,91.0,33400,14990.0,67.0,14988.0,4.0
335,14985.0,78.0,33500,14988.0,78.0,14986.5,3.0
336,14984.0,81.0,33600,14987.0,81.0,14985.5,3.0
337,14981.0,97.0,33700,14985.0,66.0,14983.0,4.0
338,14985.0,94.0,33800,14988.0,94.0,14986.5,3.0
339,14989.0,91.0,33900,14992.0,91.0,14990.5,3.0
340,14986.0,56.0,34000,14990.0,56.0,14988.0,4.0
341,14984.0,99.0,34100,14987.0,99.0,14985.5,3.0
342,14983.0,84.0,34200,14986.0,84.0,14984.5,3.0
343,14982.0,97.0,34300,14985.0,97.0,14983.5,3.0
344,14985.0,89.0,34400,14989.0,59.0,14987.0,4.0
345,14983.0,80.0,34500,14986.0,80.0,14984.5,3.0
346,14986.0,88.0,34600,14989.0,88.0,14987.5,3.0
347,14984.0,74.0,34700,14987.0,74.0,14985.5,3.0
348,14984.0,53.0,34800,14988.0,53.0,14986.0,4.0
349,14985.0,92.0,34900,14988.0,92.0,14986.5,3.0
350,14986.0,56.0,35000,14990.0,95.0,14988.0,4.0
351,14986.0,72.0,35100,14990.0,72.0,14988.0,4.0
352,14983.0,76.0,35200,14986.0,76.0,14984.5,3.0
353,14979.0,69.0,35300,14983.0,106.0,14981.0,4.0
354,14977.0,61.0,35400,14981.0,61.0,14979.0,4.0
355,14977.0,114.0,35500,14980.0,114.0,14978.5,3.0
356,14975.0,79.0,35600,14978.0,79.0,14976.5,3.0
357,14976.0,60.0,35700,14980.0,60.0,14978.0,4.0
358,14976.0,50.0,35800,14980.0,85.0,14978.0,4.0
359,14974.0,100.0,35900,14977.0,100.0,14975.5,3.0
360,14973.0,109.0,36000,14976.0,109.0,14974.5,3.0
361,14976.0,77.0,36100,14979.0,77.0,14977.5,3.0
362,14975.0,91.0,36200,14978.0,91.0,14976.5,3.0
363,14975.0,75.0,36300,14979.0,52.0,14977.0,4.0
364,14976.0,106.0,36400,14980.0,66.0,14978.0,4.0
365,14976.0,82.0,36500,14979.0,82.0,14977.5,3.0
366,14974.0,115.0,36600,14977.0,115.0,14975.5,3.0
367,14971.0,85.0,36700,14974.0,85.0,14972.5,3.0
368,14972.0,66.0,36800,14976.0,66.0,14974.0,4.0
369,14973.0,109.0,36900,14976.0,109.0,14974.5,3.0
370,14974.0,84.0,37000,14977.0,84.0,14975.5,3.0
371,14974.0,88.0,37100,14977.0,88.0,14975.5,3.0
372,14974.0,97.0,37200,14977.0,97.0,14975.5,3.0
373,14973.0,102.0,37300,14977.0,71.0,14975.0,4.0
374,14972.0,75.0,37400,14976.0,75.0,14974.0,4.0
375,14974.0,74.0,37500,14978.0,53.0,14976.0,4.0
376,14973.0,97.0,37600,14976.0,97.0,14974.5,3.0
377,14972.0,89.0,37700,14975.0,89.0,14973.5,3.0
378,14974.0,77.0,37800,14977.0,77.0,14975.5,3.0
379,14975.0,86.0,37900,14978.0,86.0,14976.5,3.0
380,14976.0,103.0,38000,14979.0,103.0,14977.5,3.0
381,14977.0,101.0,38100,14980.0,101.0,14978.5,3.0
382,14976.0,101.0,38200,14979.0,101.0,14977.5,3.0
383,14976.0,107.0,38300,14979.0,107.0,14977.5,3.0
384,14977.0,82.0,38400,14980.0,82.0,14978.5,3.0
385,14975.0,98.0,38500,14978.0,98.0,14976.5,3.0
386,14978.0,100.0,38600,14982.0,73.0,14980.0,4.0
387,14979.0,104.0,38700,14982.0,104.0,14980.5,3.0
388,14975.0,95.0,38800,14978.0,95.0,14976.5,3.0
389,14976.0,94.0,38900,14979.0,94.0,14977.5,3.0
390,14977.0,98.0,39000,14980.0,98.0,14978.5,3.0
391,14976.0,103.0,39100,14979.0,103.0,14977.5,3.0
392,14979.0,111.0,39200,14982.0,111.0,14980.5,3.0
393,14977.0,108.0,39300,14980.0,108.0,14978.5,3.0
394,14976.0,100.0,39400,14980.0,72.0,14978.0,4.0
395,14976.0,50.0,39500,14980.0,82.0,14978.0,4.0
396,14981.0,62.0,39600,14985.0,62.0,14983.0,4.0
397,14984.0,92.0,39700,14987.0,92.0,14985.5,3.0
398,14984.0,82.0,39800,14987.0,82.0,14985.5,3.0
399,14983.0,76.0,39900,14987.0,50.0,14985.0,4.0
400,14981.0,62.0,40000,14985.0,62.0,14983.0,4.0
401,14981.0,72.0,40100,14985.0,72.0,14983.0,4.0
402,14980.0,50.0,40200,14984.0,77.0,14982.0,4.0
403,14981.0,104.0,40300,14984.0,104.0,14982.5,3.0
404,14981.0,74.0,40400,14984.0,74.0,14982.5,3.0
405,14978.0,64.0,40500,14982.0,64.0,14980.0,4.0
406,14980.0,73.0,40600,14983.0,73.0,14981.5,3.0
407,14978.0,82.0,40700,14981.0,82.0,14979.5,3.0
408,14975.0,98.0,40800,14978.0,98.0,14976.5,3.0
409,14973.0,69.0,40900,14977.0,69.0,14975.0,4.0
410,14970.0,50.0,41000,14974.0,80.0,14972.0,4.0
411,14970.0,54.0,41100,14974.0,54.0,14972.0,4.0
412,14972.0,78.0,41200,14975.0,78.0,14973.5,3.0
413,14972.0,77.0,41300,14975.0,77.0,14973.5,3.0
414,14975.0,59.0,41400,14979.0,59.0,14977.0,4.0
415,14977.0,74.0,41500,14981.0,74.0,14979.0,4.0
416,14974.0,74.0,41600,14978.0,106.0,14976.0,4.0
417,14974.0,71.0,41700,14978.0,98.0,14976.0,4.0
418,14979.0,74.0,41800,14982.0,74.0,14980.5,3.0
419,14977.0,74.0,41900,14981.0,74.0,14979.0,4.0
420,14974.0,98.0,42000,14977.0,98.0,14975.5,3.0
421,14977.0,81.0,42100,14980.0,81.0,14978.5,3.0
422,14977.0,90.0,42200,14980.0,90.0,14978.5,3.0
423,14980.0,94.0,42300,14983.0,94.0,14981.5,3.0
424,14980.0,80.0,42400,14983.0,80.0,14981.5,3.0
425,14981.0,93.0,42500,14984.0,93.0,14982.5,3.0
426,14980.0,106.0,42600,14984.0,74.0,14982.0,4.0
427,14980.0,105.0,42700,14984.0,71.0,14982.0,4.0
428,14976.0,97.0,42800,14979.0,97.0,14977.5,3.0
429,14973.0,81.0,42900,14976.0,81.0,14974.5,3.0
430,14973.0,89.0,43000,14976.0,89.0,14974.5,3.0
431,14971.0,88.0,43100,14974.0,88.0,14972.5,3.0
432,14973.0,57.0,43200,14977.0,57.0,14975.0,4.0
433,14975.0,101.0,43300,14978.0,101.0,14976.5,3.0
434,14977.0,86.0,43400,14980.0,86.0,14978.5,3.0
